entry_time,exit_time,side,entry_price,exit_price,bars_held,gross_pnl_pct,net_pnl_pct
2026-05-21 18:00:00+00:00,2026-05-21 18:01:00+00:00,SHORT,64890.89,64978.49,1,-0.135,-0.275
2026-05-22 02:33:00+00:00,2026-05-22 02:36:00+00:00,SHORT,64606.46,64695.41,3,-0.1377,-0.2777
2026-05-22 12:51:00+00:00,2026-05-22 12:52:00+00:00,LONG,63437.84,63398.55,1,-0.0619,-0.2019
2026-05-23 00:03:00+00:00,2026-05-23 00:04:00+00:00,SHORT,59160.85,59204.86,1,-0.0744,-0.2144
2026-05-23 00:47:00+00:00,2026-05-23 00:49:00+00:00,SHORT,59168.72,59241.08,2,-0.1223,-0.2623
2026-05-23 05:45:00+00:00,2026-05-23 05:47:00+00:00,LONG,57995.58,57839.17,2,-0.2697,-0.4097
2026-05-23 08:35:00+00:00,2026-05-23 09:44:00+00:00,LONG,57871.34,57726.08,69,-0.251,-0.391
2026-05-23 09:50:00+00:00,2026-05-23 09:51:00+00:00,LONG,57877.22,57768.58,1,-0.1877,-0.3277
2026-05-23 10:08:00+00:00,2026-05-23 10:09:00+00:00,LONG,57863.07,57765.96,1,-0.1678,-0.3078
2026-05-23 10:10:00+00:00,2026-05-23 10:11:00+00:00,LONG,57831.51,57766.56,1,-0.1123,-0.2523
